,PM2.5(µg/m3),PM10_mask,Temp(C),WindDir,Wind Speed(km/h)
2016-10-12 15:00:00,30.2,1.0,29.5,60,16
2016-10-12 16:00:00,30.4,1.0,28.3,65,14
2016-10-12 17:00:00,28.7,1.0,28.3,65,14
2016-10-12 18:00:00,26.2,1.0,28.3,65,14
2016-10-12 19:00:00,27.3,0.0,27.3,70,20
2016-10-12 20:00:00,25.9,0.0,27.3,70,20
2016-10-12 21:00:00,27.4,0.0,27.3,70,20
2016-10-12 22:00:00,30.9,0.0,27.3,65,23
2016-10-12 23:00:00,38.4,0.0,27.3,65,23
2016-10-13 00:00:00,37.8,1.0,27.3,65,23
2016-10-13 01:00:00,35.5,1.0,26.3,50,11
2016-10-13 02:00:00,34.55,1.0,26.3,50,11
2016-10-13 03:00:00,33.6,1.0,26.3,50,11
2016-10-13 04:00:00,28.2,1.0,25.8,60,17
2016-10-13 05:00:00,19.7,1.0,25.8,60,17
2016-10-13 06:00:00,37.0,1.0,25.8,60,17
2016-10-13 07:00:00,33.7,1.0,26.2,80,32
2016-10-13 08:00:00,25.4,1.0,26.2,80,32
2016-10-13 09:00:00,30.95,1.0,26.2,80,32
2016-10-13 10:00:00,36.5,1.0,30.0,65,27
2016-10-13 11:00:00,40.5,1.0,30.0,65,27
2016-10-13 12:00:00,39.8,1.0,30.0,65,27
2016-10-13 13:00:00,42.4,1.0,32.0,65,27
2016-10-13 14:00:00,45.0,1.0,32.0,65,27
2016-10-13 15:00:00,47.6,1.0,32.0,65,27
2016-10-13 16:00:00,57.6,0.0,32.3,50,21
2016-10-13 17:00:00,65.1,0.0,32.3,50,21
2016-10-13 18:00:00,72.3,1.0,32.3,50,21
2016-10-13 19:00:00,75.4,1.0,28.5,65,26
2016-10-13 20:00:00,63.7,1.0,28.5,65,26
2016-10-13 21:00:00,52.9,1.0,28.5,65,26
2016-10-13 22:00:00,49.3,1.0,27.3,65,28
2016-10-13 23:00:00,46.5,1.0,27.3,65,28
2016-10-14 00:00:00,43.3,1.0,27.3,65,28
2016-10-14 01:00:00,40.9,1.0,26.3,60,25
2016-10-14 02:00:00,37.4,1.0,26.3,60,25
2016-10-14 03:00:00,28.6,1.0,26.3,60,25
2016-10-14 04:00:00,18.5,1.0,25.6,50,24
2016-10-14 05:00:00,14.6,1.0,25.6,50,24
2016-10-14 06:00:00,8.7,1.0,25.6,50,24
2016-10-14 07:00:00,8.9,1.0,26.4,65,24
2016-10-14 08:00:00,11.4,1.0,26.4,65,24
2016-10-14 09:00:00,14.0,1.0,26.4,65,24
2016-10-14 10:00:00,21.2,0.0,30.2,50,27
2016-10-14 11:00:00,20.0,0.0,30.2,50,27
2016-10-14 12:00:00,19.6,0.0,30.2,50,27
2016-10-14 13:00:00,20.4,1.0,32.1,65,20
2016-10-14 14:00:00,26.2,1.0,32.1,65,20
2016-10-14 15:00:00,30.6,1.0,32.1,65,20
2016-10-14 16:00:00,30.8,1.0,32.1,40,17
2016-10-14 17:00:00,34.7,1.0,32.1,40,17
2016-10-14 18:00:00,31.5,1.0,32.1,40,17
2016-10-14 19:00:00,24.4,1.0,28.8,45,25
2016-10-14 20:00:00,23.2,1.0,28.8,45,25
2016-10-14 21:00:00,22.1,1.0,28.8,45,25
2016-10-14 22:00:00,17.8,1.0,27.2,50,20
2016-10-14 23:00:00,21.9,1.0,27.2,50,20
2016-10-15 00:00:00,30.7,1.0,27.2,50,20
2016-10-15 01:00:00,28.3,1.0,26.3,40,19
2016-10-15 02:00:00,29.8,1.0,26.3,40,19
2016-10-15 03:00:00,29.3,1.0,26.3,40,19
2016-10-15 04:00:00,21.2,1.0,25.8,15,23
2016-10-15 05:00:00,19.5,1.0,25.8,15,23
2016-10-15 06:00:00,15.3,1.0,25.8,15,23
2016-10-15 07:00:00,14.7,1.0,26.7,30,22
2016-10-15 08:00:00,15.7,1.0,26.7,30,22
2016-10-15 09:00:00,15.3,1.0,26.7,30,22
2016-10-15 10:00:00,22.0,1.0,29.6,30,20
2016-10-15 11:00:00,23.2,1.0,29.6,30,20
2016-10-15 12:00:00,21.6,1.0,29.6,30,20
2016-10-15 13:00:00,25.3,1.0,31.7,35,11
2016-10-15 14:00:00,27.033333333333335,1.0,31.7,35,11
2016-10-15 15:00:00,28.766666666666666,1.0,31.7,35,11
2016-10-15 16:00:00,30.5,1.0,31.6,10,12
2016-10-15 17:00:00,35.1,1.0,31.6,10,12
2016-10-15 18:00:00,34.0,1.0,31.6,10,12
2016-10-15 19:00:00,33.0,1.0,28.5,5,17
2016-10-15 20:00:00,21.5,1.0,28.5,5,17
2016-10-15 21:00:00,16.6,1.0,28.5,5,17
2016-10-15 22:00:00,12.8,1.0,27.5,360,15
2016-10-15 23:00:00,12.6,1.0,27.5,360,15
2016-10-16 00:00:00,12.5,1.0,27.5,360,15
2016-10-16 01:00:00,14.2,1.0,27.3,65,9
2016-10-16 02:00:00,11.1,1.0,27.3,65,9
2016-10-16 03:00:00,15.4,1.0,27.3,65,9
2016-10-16 04:00:00,15.0,1.0,26.4,55,4
2016-10-16 05:00:00,15.2,1.0,26.4,55,4
2016-10-16 06:00:00,17.7,1.0,26.4,55,4
2016-10-16 07:00:00,21.1,1.0,26.8,5,6
2016-10-16 08:00:00,19.7,1.0,26.8,5,6
2016-10-16 09:00:00,22.5,1.0,26.8,5,6
2016-10-16 10:00:00,14.4,1.0,29.7,50,6
2016-10-16 11:00:00,16.3,1.0,29.7,50,6
2016-10-16 12:00:00,18.2,1.0,29.7,50,6
2016-10-16 13:00:00,24.9,1.0,31.0,80,7
2016-10-16 14:00:00,21.1,1.0,31.0,80,7
2016-10-16 15:00:00,28.8,1.0,31.0,80,7
2016-10-16 16:00:00,27.0,1.0,31.6,80,6
2016-10-16 17:00:00,26.7,1.0,31.6,80,6
2016-10-16 18:00:00,21.1,1.0,31.6,80,6
2016-10-16 19:00:00,19.6,1.0,28.0,115,10
2016-10-16 20:00:00,22.7,1.0,28.0,115,10
2016-10-16 21:00:00,13.0,1.0,28.0,115,10
2016-10-16 22:00:00,10.6,1.0,27.5,90,12
2016-10-16 23:00:00,12.0,1.0,27.5,90,12
2016-10-17 00:00:00,9.3,1.0,27.5,90,12
2016-10-17 01:00:00,12.4,1.0,27.1,95,14
2016-10-17 02:00:00,13.6,1.0,27.1,95,14
2016-10-17 03:00:00,23.3,1.0,27.1,95,14
2016-10-17 04:00:00,12.3,1.0,26.7,80,15
2016-10-17 05:00:00,15.3,1.0,26.7,80,15
2016-10-17 06:00:00,13.8,1.0,26.7,80,15
2016-10-17 07:00:00,7.7,1.0,25.9,90,31
2016-10-17 08:00:00,11.6,1.0,25.9,90,31
2016-10-17 09:00:00,20.2,0.0,25.9,90,31
2016-10-17 10:00:00,27.7,0.0,29.2,75,24
2016-10-17 11:00:00,28.9,1.0,29.2,75,24
2016-10-17 12:00:00,58.5,0.0,29.2,75,24
2016-10-17 13:00:00,62.0,0.0,29.8,95,21
2016-10-17 14:00:00,37.3,0.0,29.8,95,21
2016-10-17 15:00:00,45.8,1.0,29.8,95,21
2016-10-17 16:00:00,40.9,1.0,30.6,80,17
2016-10-17 17:00:00,66.7,1.0,30.6,80,17
2016-10-17 18:00:00,48.9,1.0,30.6,80,17
2016-10-17 19:00:00,48.5,1.0,28.1,80,19
2016-10-17 20:00:00,68.1,1.0,28.1,80,19
2016-10-17 21:00:00,64.9,1.0,28.1,80,19
2016-10-17 22:00:00,43.7,1.0,27.1,80,17
2016-10-17 23:00:00,47.6,1.0,27.1,80,17
2016-10-18 00:00:00,41.4,1.0,27.1,80,17
2016-10-18 01:00:00,45.0,1.0,26.3,60,14
2016-10-18 02:00:00,46.1,1.0,26.3,60,14
2016-10-18 03:00:00,62.7,1.0,26.3,60,14
2016-10-18 04:00:00,24.1,1.0,25.6,60,14
2016-10-18 05:00:00,15.6,1.0,25.6,60,14
2016-10-18 06:00:00,17.5,1.0,25.6,60,14
2016-10-18 07:00:00,16.3,1.0,26.2,65,18
2016-10-18 08:00:00,21.2,1.0,26.2,65,18
2016-10-18 09:00:00,22.1,1.0,26.2,65,18
2016-10-18 10:00:00,22.9,1.0,29.5,65,17
2016-10-18 11:00:00,56.0,1.0,29.5,65,17
2016-10-18 12:00:00,27.7,1.0,29.5,65,17
2016-10-18 13:00:00,38.0,0.0,31.3,75,12
2016-10-18 14:00:00,44.0,1.0,31.3,75,12
2016-10-18 15:00:00,52.3,1.0,31.3,75,12
2016-10-18 16:00:00,58.6,0.0,31.1,80,10
2016-10-18 17:00:00,59.8,1.0,31.1,80,10
2016-10-18 18:00:00,51.8,1.0,31.1,80,10
2016-10-18 19:00:00,44.9,1.0,27.6,90,12
2016-10-18 20:00:00,42.1,1.0,27.6,90,12
2016-10-18 21:00:00,30.8,1.0,27.6,90,12
2016-10-18 22:00:00,27.1,1.0,27.3,95,13
2016-10-18 23:00:00,28.4,1.0,27.3,95,13
2016-10-19 00:00:00,31.8,1.0,27.3,95,13
2016-10-19 01:00:00,34.6,1.0,26.7,125,9
2016-10-19 02:00:00,37.4,1.0,26.7,125,9
2016-10-19 03:00:00,31.6,1.0,26.7,125,9
2016-10-19 04:00:00,23.3,1.0,26.0,145,9
2016-10-19 05:00:00,19.1,1.0,26.0,145,9
2016-10-19 06:00:00,23.1,1.0,26.0,145,9
2016-10-19 07:00:00,19.2,1.0,27.3,150,10
2016-10-19 08:00:00,21.6,1.0,27.3,150,10
2016-10-19 09:00:00,22.4,1.0,27.3,150,10
2016-10-19 10:00:00,20.9,1.0,30.0,160,12
2016-10-19 11:00:00,42.1,1.0,30.0,160,12
2016-10-19 12:00:00,23.4,1.0,30.0,160,12
2016-10-19 13:00:00,26.4,1.0,31.4,145,8
2016-10-19 14:00:00,55.2,1.0,31.4,145,8
2016-10-19 15:00:00,24.8,1.0,31.4,145,8
2016-10-19 16:00:00,19.9,1.0,31.0,175,9
2016-10-19 17:00:00,17.8,1.0,31.0,175,9
2016-10-19 18:00:00,14.6,1.0,31.0,175,9
2016-10-19 19:00:00,16.5,1.0,27.7,150,10
2016-10-19 20:00:00,14.8,1.0,27.7,150,10
2016-10-19 21:00:00,13.9,1.0,27.7,150,10
2016-10-19 22:00:00,11.6,1.0,27.1,160,13
2016-10-19 23:00:00,13.3,1.0,27.1,160,13
2016-10-20 00:00:00,10.5,1.0,27.1,160,13
2016-10-20 01:00:00,13.4,1.0,26.6,165,9
2016-10-20 02:00:00,47.4,1.0,26.6,165,9
2016-10-20 03:00:00,43.7,1.0,26.6,165,9
2016-10-20 04:00:00,11.0,1.0,26.0,165,9
2016-10-20 05:00:00,10.5,1.0,26.0,165,9
2016-10-20 06:00:00,15.3,1.0,26.0,165,9
2016-10-20 07:00:00,15.1,1.0,27.0,200,9
2016-10-20 08:00:00,17.9,1.0,27.0,200,9
2016-10-20 09:00:00,42.4,1.0,27.0,200,9
2016-10-20 10:00:00,33.4,1.0,30.0,215,8
2016-10-20 11:00:00,30.15,1.0,30.0,215,8
2016-10-20 12:00:00,26.9,1.0,30.0,215,8
2016-10-20 13:00:00,20.3,1.0,31.4,240,9
2016-10-20 14:00:00,19.8,1.0,31.4,240,9
2016-10-20 15:00:00,12.0,1.0,31.4,240,9
2016-10-20 16:00:00,11.9,1.0,30.7,230,10
2016-10-20 17:00:00,9.9,1.0,30.7,230,10
2016-10-20 18:00:00,15.5,1.0,30.7,230,10
2016-10-20 19:00:00,13.9,1.0,27.4,255,15
2016-10-20 20:00:00,12.1,1.0,27.4,255,15
2016-10-20 21:00:00,14.6,1.0,27.4,255,15
2016-10-20 22:00:00,13.9,1.0,27.2,255,13
2016-10-20 23:00:00,12.2,1.0,27.2,255,13
2016-10-21 00:00:00,12.7,1.0,27.2,255,13
2016-10-21 01:00:00,15.6,1.0,26.6,230,16
2016-10-21 02:00:00,23.4,1.0,26.6,230,16
2016-10-21 03:00:00,45.9,1.0,26.6,230,16
2016-10-21 04:00:00,13.8,1.0,25.8,250,15
2016-10-21 05:00:00,10.3,1.0,25.8,250,15
2016-10-21 06:00:00,12.45,1.0,25.8,250,15
2016-10-21 07:00:00,14.6,1.0,26.6,265,23
2016-10-21 08:00:00,16.75,1.0,26.6,265,23
2016-10-21 09:00:00,18.9,1.0,26.6,265,23
2016-10-21 10:00:00,16.0,1.0,29.9,270,27
2016-10-21 11:00:00,16.4,1.0,29.9,270,27
2016-10-21 12:00:00,13.0,1.0,29.9,270,27
2016-10-21 13:00:00,15.3,1.0,31.0,275,30
2016-10-21 14:00:00,12.0,1.0,31.0,275,30
2016-10-21 15:00:00,14.9,1.0,31.0,275,30
2016-10-21 16:00:00,11.7,1.0,30.9,270,29
2016-10-21 17:00:00,9.4,1.0,30.9,270,29
2016-10-21 18:00:00,6.6,1.0,30.9,270,29
2016-10-21 19:00:00,8.2,1.0,27.6,280,31
2016-10-21 20:00:00,11.5,1.0,27.6,280,31
2016-10-21 21:00:00,16.5,1.0,27.6,280,31
2016-10-21 22:00:00,17.9,1.0,27.5,280,26
2016-10-21 23:00:00,18.2,1.0,27.5,280,26
2016-10-22 00:00:00,15.7,1.0,27.5,280,26
2016-10-22 01:00:00,16.2,1.0,26.6,280,21
2016-10-22 02:00:00,19.6,1.0,26.6,280,21
2016-10-22 03:00:00,24.9,1.0,26.6,280,21
2016-10-22 04:00:00,21.2,1.0,26.0,280,20
2016-10-22 05:00:00,19.1,1.0,26.0,280,20
2016-10-22 06:00:00,10.3,1.0,26.0,280,20
2016-10-22 07:00:00,9.1,1.0,26.9,275,21
2016-10-22 08:00:00,7.6,1.0,26.9,275,21
2016-10-22 09:00:00,11.2,1.0,26.9,275,21
2016-10-22 10:00:00,10.6,1.0,30.2,285,23
2016-10-22 11:00:00,11.5,1.0,30.2,285,23
2016-10-22 12:00:00,16.3,1.0,30.2,285,23
2016-10-22 13:00:00,40.8,0.0,31.0,305,27
2016-10-22 14:00:00,42.2,0.0,31.0,305,27
2016-10-22 15:00:00,35.6,1.0,31.0,305,27
2016-10-22 16:00:00,15.8,1.0,29.7,285,27
2016-10-22 17:00:00,14.7,1.0,29.7,285,27
2016-10-22 18:00:00,7.2,1.0,29.7,285,27
2016-10-22 19:00:00,5.6,1.0,28.0,290,28
2016-10-22 20:00:00,7.9,1.0,28.0,290,28
2016-10-22 21:00:00,11.7,1.0,28.0,290,28
2016-10-22 22:00:00,11.3,1.0,26.8,290,24
2016-10-22 23:00:00,11.1,1.0,26.8,290,24
2016-10-23 00:00:00,9.4,1.0,26.8,290,24
2016-10-23 01:00:00,11.8,1.0,25.9,290,22
2016-10-23 02:00:00,13.0,1.0,25.9,290,22
2016-10-23 03:00:00,42.2,1.0,25.9,290,22
2016-10-23 04:00:00,14.1,1.0,25.3,285,20
2016-10-23 05:00:00,14.5,1.0,25.3,285,20
2016-10-23 06:00:00,12.1,1.0,25.3,285,20
2016-10-23 07:00:00,13.4,0.0,26.1,290,20
2016-10-23 08:00:00,15.8,0.0,26.1,290,20
2016-10-23 09:00:00,13.6,0.0,26.1,290,20
2016-10-23 10:00:00,14.6,0.0,29.8,285,16
2016-10-23 11:00:00,14.4,1.0,29.8,285,16
2016-10-23 12:00:00,14.8,1.0,29.8,285,16
2016-10-23 13:00:00,19.2,0.0,32.0,295,23
2016-10-23 14:00:00,56.9,0.0,32.0,295,23
2016-10-23 15:00:00,19.6,1.0,32.0,295,23
2016-10-23 16:00:00,16.9,1.0,31.9,280,24
2016-10-23 17:00:00,14.9,1.0,31.9,280,24
2016-10-23 18:00:00,11.9,1.0,31.9,280,24
2016-10-23 19:00:00,15.1,1.0,28.1,295,28
2016-10-23 20:00:00,17.7,1.0,28.1,295,28
2016-10-23 21:00:00,20.4,1.0,28.1,295,28
2016-10-23 22:00:00,20.5,1.0,27.3,285,20
2016-10-23 23:00:00,19.2,1.0,27.3,285,20
2016-10-24 00:00:00,23.6,1.0,27.3,285,20
2016-10-24 01:00:00,26.3,1.0,26.5,265,12
2016-10-24 02:00:00,28.6,1.0,26.5,265,12
2016-10-24 03:00:00,22.5,1.0,26.5,265,12
2016-10-24 04:00:00,19.5,1.0,25.4,245,13
2016-10-24 05:00:00,14.4,1.0,25.4,245,13
2016-10-24 06:00:00,13.9,1.0,25.4,245,13
2016-10-24 07:00:00,13.4,1.0,26.4,265,17
2016-10-24 08:00:00,16.8,1.0,26.4,265,17
2016-10-24 09:00:00,21.0,1.0,26.4,265,17
2016-10-24 10:00:00,43.4,1.0,29.8,275,16
2016-10-24 11:00:00,19.8,1.0,29.8,275,16
2016-10-24 12:00:00,23.7,1.0,29.8,275,16
2016-10-24 13:00:00,24.0,1.0,32.0,300,12
2016-10-24 14:00:00,24.0,1.0,32.0,300,12
2016-10-24 15:00:00,26.7,1.0,32.0,300,12
2016-10-24 16:00:00,26.6,1.0,31.4,280,14
2016-10-24 17:00:00,21.3,1.0,31.4,280,14
2016-10-24 18:00:00,16.0,1.0,31.4,280,14
2016-10-24 19:00:00,16.5,1.0,28.1,280,13
2016-10-24 20:00:00,7.6,1.0,28.1,280,13
2016-10-24 21:00:00,9.4,1.0,28.1,280,13
2016-10-24 22:00:00,7.7,1.0,27.3,280,9
2016-10-24 23:00:00,11.1,1.0,27.3,280,9
2016-10-25 00:00:00,8.4,1.0,27.3,280,9
2016-10-25 01:00:00,11.2,1.0,26.8,260,4
2016-10-25 02:00:00,12.5,1.0,26.8,260,4
2016-10-25 03:00:00,16.6,1.0,26.8,260,4
2016-10-25 04:00:00,13.0,1.0,26.1,185,2
2016-10-25 05:00:00,13.1,1.0,26.1,185,2
2016-10-25 06:00:00,12.25,1.0,26.1,185,2
2016-10-25 07:00:00,11.4,1.0,26.7,265,3
2016-10-25 08:00:00,15.3,1.0,26.7,265,3
2016-10-25 09:00:00,16.7,1.0,26.7,265,3
2016-10-25 10:00:00,19.9,1.0,29.7,105,3
2016-10-25 11:00:00,18.1,1.0,29.7,105,3
2016-10-25 12:00:00,18.2,1.0,29.7,105,3
2016-10-25 13:00:00,24.0,1.0,31.6,165,5
2016-10-25 14:00:00,25.6,1.0,31.6,165,5
2016-10-25 15:00:00,25.815384615384616,1.0,31.6,165,5
2016-10-25 16:00:00,26.03076923076923,1.0,31.5,145,6
2016-10-25 17:00:00,26.246153846153845,1.0,31.5,145,6
2016-10-25 18:00:00,26.461538461538463,1.0,31.5,145,6
2016-10-25 19:00:00,26.676923076923078,1.0,28.4,130,12
2016-10-25 20:00:00,26.892307692307693,1.0,28.4,130,12
2016-10-25 21:00:00,27.107692307692307,1.0,28.4,130,12
2016-10-25 22:00:00,27.323076923076922,1.0,27.2,135,12
2016-10-25 23:00:00,27.538461538461537,1.0,27.2,135,12
2016-10-26 00:00:00,27.753846153846155,1.0,27.2,135,12
2016-10-26 01:00:00,27.96923076923077,1.0,27.0,115,18
2016-10-26 02:00:00,28.184615384615384,1.0,27.0,115,18
2016-10-26 03:00:00,28.4,1.0,27.0,115,18
2016-10-26 04:00:00,23.2,1.0,26.5,105,22
2016-10-26 05:00:00,25.2,1.0,26.5,105,22
2016-10-26 06:00:00,16.4,1.0,26.5,105,22
2016-10-26 07:00:00,13.8,1.0,26.3,120,27
2016-10-26 08:00:00,15.2,1.0,26.3,120,27
2016-10-26 09:00:00,11.7,1.0,26.3,120,27
2016-10-26 10:00:00,10.6,1.0,28.2,110,30
2016-10-26 11:00:00,15.1,1.0,28.2,110,30
2016-10-26 12:00:00,26.1,1.0,28.2,110,30
2016-10-26 13:00:00,24.6,1.0,31.4,110,39
2016-10-26 14:00:00,18.25,1.0,31.4,110,39
2016-10-26 15:00:00,11.9,1.0,31.4,110,39
2016-10-26 16:00:00,10.2,1.0,30.2,100,39
2016-10-26 17:00:00,10.1,1.0,30.2,100,39
2016-10-26 18:00:00,10.2,1.0,30.2,100,39
2016-10-26 19:00:00,11.6,1.0,27.3,125,31
2016-10-26 20:00:00,12.0,1.0,27.3,125,31
2016-10-26 21:00:00,14.7,1.0,27.3,125,31
2016-10-26 22:00:00,13.4,1.0,27.3,115,29
2016-10-26 23:00:00,11.4,1.0,27.3,115,29
2016-10-27 00:00:00,8.5,1.0,27.3,115,29
2016-10-27 01:00:00,11.4,1.0,26.6,120,32
2016-10-27 02:00:00,20.3,1.0,26.6,120,32
2016-10-27 03:00:00,20.9,1.0,26.6,120,32
2016-10-27 04:00:00,17.7,1.0,25.8,115,31
2016-10-27 05:00:00,14.8,1.0,25.8,115,31
2016-10-27 06:00:00,15.8,1.0,25.8,115,31
2016-10-27 07:00:00,14.8,1.0,26.0,135,48
2016-10-27 08:00:00,12.4,1.0,26.0,135,48
2016-10-27 09:00:00,36.0,1.0,26.0,135,48
2016-10-27 10:00:00,17.4,1.0,29.7,125,38
2016-10-27 11:00:00,21.6,1.0,29.7,125,38
2016-10-27 12:00:00,19.3,1.0,29.7,125,38
2016-10-27 13:00:00,16.3,1.0,31.3,140,33
2016-10-27 14:00:00,20.05,1.0,31.3,140,33
2016-10-27 15:00:00,23.8,1.0,31.3,140,33
2016-10-27 16:00:00,20.7,1.0,30.1,140,25
2016-10-27 17:00:00,48.1,1.0,30.1,140,25
2016-10-27 18:00:00,20.9,1.0,30.1,140,25
2016-10-27 19:00:00,30.5,0.0,27.8,130,28
2016-10-27 20:00:00,26.3,0.0,27.8,130,28
2016-10-27 21:00:00,22.1,1.0,27.8,130,28
2016-10-27 22:00:00,20.3,1.0,27.4,115,25
2016-10-27 23:00:00,19.9,1.0,27.4,115,25
2016-10-28 00:00:00,15.6,1.0,27.4,115,25
2016-10-28 01:00:00,15.4,1.0,26.4,100,29
2016-10-28 02:00:00,18.5,1.0,26.4,100,29
2016-10-28 03:00:00,15.5,1.0,26.4,100,29
2016-10-28 04:00:00,13.9,1.0,25.7,100,31
2016-10-28 05:00:00,14.4,1.0,25.7,100,31
2016-10-28 06:00:00,12.6,1.0,25.7,100,31
2016-10-28 07:00:00,11.8,1.0,26.4,85,23
2016-10-28 08:00:00,11.0,1.0,26.4,85,23
2016-10-28 09:00:00,11.9,1.0,26.4,85,23
2016-10-28 10:00:00,13.3,1.0,29.7,85,24
2016-10-28 11:00:00,16.8,1.0,29.7,85,24
2016-10-28 12:00:00,25.7,1.0,29.7,85,24
2016-10-28 13:00:00,26.3,1.0,31.4,115,27
2016-10-28 14:00:00,23.8,1.0,31.4,115,27
2016-10-28 15:00:00,27.4,1.0,31.4,115,27
2016-10-28 16:00:00,18.7,1.0,31.4,120,18
2016-10-28 17:00:00,15.0,1.0,31.4,120,18
2016-10-28 18:00:00,14.4,1.0,31.4,120,18
2016-10-28 19:00:00,10.7,1.0,28.2,110,16
2016-10-28 20:00:00,11.6,1.0,28.2,110,16
2016-10-28 21:00:00,16.5,1.0,28.2,110,16
2016-10-28 22:00:00,14.0,1.0,27.4,105,20
2016-10-28 23:00:00,12.3,1.0,27.4,105,20
2016-10-29 00:00:00,12.4,1.0,27.4,105,20
2016-10-29 01:00:00,13.1,1.0,26.6,100,21
2016-10-29 02:00:00,13.35,1.0,26.6,100,21
2016-10-29 03:00:00,13.6,1.0,26.6,100,21
2016-10-29 04:00:00,14.6,1.0,26.4,85,21
2016-10-29 05:00:00,15.2,1.0,26.4,85,21
2016-10-29 06:00:00,15.2,1.0,26.4,85,21
2016-10-29 07:00:00,20.3,1.0,26.3,80,27
2016-10-29 08:00:00,22.9,1.0,26.3,80,27
2016-10-29 09:00:00,14.7,1.0,26.3,80,27
2016-10-29 10:00:00,14.8,1.0,29.4,95,26
2016-10-29 11:00:00,13.2,0.0,29.4,95,26
2016-10-29 12:00:00,15.4,1.0,29.4,95,26
2016-10-29 13:00:00,16.4,1.0,30.6,120,24
2016-10-29 14:00:00,17.4,1.0,30.6,120,24
2016-10-29 15:00:00,19.3,1.0,30.6,120,24
2016-10-29 16:00:00,16.4,1.0,29.8,100,19
2016-10-29 17:00:00,13.2,1.0,29.8,100,19
2016-10-29 18:00:00,9.2,1.0,29.8,100,19
2016-10-29 19:00:00,10.3,1.0,27.2,90,22
2016-10-29 20:00:00,8.5,1.0,27.2,90,22
2016-10-29 21:00:00,10.9,1.0,27.2,90,22
2016-10-29 22:00:00,9.6,1.0,26.5,80,24
2016-10-29 23:00:00,14.3,1.0,26.5,80,24
2016-10-30 00:00:00,12.4,1.0,26.5,80,24
2016-10-30 01:00:00,11.9,1.0,26.0,80,34
2016-10-30 02:00:00,11.9,0.0,26.0,80,34
2016-10-30 03:00:00,21.5,1.0,26.0,80,34
2016-10-30 04:00:00,17.6,1.0,25.6,85,38
2016-10-30 05:00:00,18.3,1.0,25.6,85,38
2016-10-30 06:00:00,9.3,1.0,25.6,85,38
2016-10-30 07:00:00,8.5,1.0,25.6,105,39
2016-10-30 08:00:00,7.8,1.0,25.6,105,39
2016-10-30 09:00:00,12.0,1.0,25.6,105,39
2016-10-30 10:00:00,13.4,1.0,28.3,100,36
2016-10-30 11:00:00,15.2,1.0,28.3,100,36
2016-10-30 12:00:00,18.8,1.0,28.3,100,36
2016-10-30 13:00:00,18.4,1.0,30.2,100,38
2016-10-30 14:00:00,18.4,1.0,30.2,100,38
2016-10-30 15:00:00,15.4,1.0,30.2,100,38
2016-10-30 16:00:00,15.6,1.0,30.4,90,32
2016-10-30 17:00:00,18.0,1.0,30.4,90,32
2016-10-30 18:00:00,8.0,1.0,30.4,90,32
2016-10-30 19:00:00,6.1,1.0,27.4,90,33
2016-10-30 20:00:00,8.0,1.0,27.4,90,33
2016-10-30 21:00:00,5.7,1.0,27.4,90,33
2016-10-30 22:00:00,5.6,1.0,26.9,80,37
2016-10-30 23:00:00,7.6,1.0,26.9,80,37
2016-10-31 00:00:00,8.1,1.0,26.9,80,37
2016-10-31 01:00:00,9.3,1.0,26.1,80,32
2016-10-31 02:00:00,17.6,1.0,26.1,80,32
2016-10-31 03:00:00,19.4,1.0,26.1,80,32
2016-10-31 04:00:00,18.2,1.0,25.5,80,35
2016-10-31 05:00:00,16.2,1.0,25.5,80,35
2016-10-31 06:00:00,11.5,1.0,25.5,80,35
2016-10-31 07:00:00,10.5,1.0,25.4,100,40
2016-10-31 08:00:00,7.2,1.0,25.4,100,40
2016-10-31 09:00:00,11.5,1.0,25.4,100,40
2016-10-31 10:00:00,11.1,1.0,28.3,85,35
2016-10-31 11:00:00,11.4,1.0,28.3,85,35
2016-10-31 12:00:00,16.2,1.0,28.3,85,35
2016-10-31 13:00:00,18.2,1.0,29.9,90,33
2016-10-31 14:00:00,18.9,1.0,29.9,90,33
2016-10-31 15:00:00,19.0,1.0,29.9,90,33
2016-10-31 16:00:00,22.0,1.0,29.8,85,27
2016-10-31 17:00:00,19.6,1.0,29.8,85,27
2016-10-31 18:00:00,17.5,1.0,29.8,85,27
2016-10-31 19:00:00,23.8,1.0,27.0,100,37
2016-10-31 20:00:00,22.8,1.0,27.0,100,37
2016-10-31 21:00:00,25.0,1.0,27.0,100,37
2016-10-31 22:00:00,18.4,1.0,26.8,90,35
2016-10-31 23:00:00,18.1,1.0,26.8,90,35
2016-11-01 00:00:00,9.1,1.0,26.8,90,35
2016-11-01 01:00:00,9.5,1.0,26.1,70,33
2016-11-01 02:00:00,9.5,1.0,26.1,70,33
2016-11-01 03:00:00,13.8,1.0,26.1,70,33
2016-11-01 04:00:00,12.9,1.0,25.2,75,36
2016-11-01 05:00:00,13.6,1.0,25.2,75,36
2016-11-01 06:00:00,9.3,1.0,25.2,75,36
2016-11-01 07:00:00,8.0,1.0,25.6,90,38
2016-11-01 08:00:00,9.2,1.0,25.6,90,38
2016-11-01 09:00:00,9.0,1.0,25.6,90,38
2016-11-01 10:00:00,10.2,1.0,29.2,90,38
2016-11-01 11:00:00,9.7,1.0,29.2,90,38
2016-11-01 12:00:00,10.0,1.0,29.2,90,38
2016-11-01 13:00:00,15.0,1.0,31.5,100,38
